Grand Prix,Race,Circuit ,Year,Driver,Stop ,Lap Stop,Time,Duration,,,
Malaysia,2,Sepang International Circuit,2014,Esteban Gutierrez,2,23,16:46:42,26.325,,,
Malaysia,2,Sepang International Circuit,2014,Kevin Magnussen,2,24,16:48:18,30.661,,,
Malaysia,2,Sepang International Circuit,2014,Adrian Sutil,2,24,16:48:28,25.493,,,
Malaysia,2,Sepang International Circuit,2014,Jenson Button,2,25,16:49:48,24.524,,,
Malaysia,2,Sepang International Circuit,2014,Romain Grosjean,2,25,16:50:09,25.596,,,
Malaysia,2,Sepang International Circuit,2014,Marcus Ericsson,2,26,16:52:40,26.515,,,
Malaysia,2,Sepang International Circuit,2014,Fernando Alonso,2,27,16:53:03,24.222,,,
Malaysia,2,Sepang International Circuit,2014,Felipe Massa,2,27,16:53:28,24.577,,,
Malaysia,2,Sepang International Circuit,2014,Max Chilton,2,27,16:54:31,29.21,,,
Malaysia,2,Sepang International Circuit,2014,Daniel Ricciardo,2,28,16:54:45,24.775,,,
Malaysia,2,Sepang International Circuit,2014,Valtteri Bottas,2,29,16:57:09,24.964,,,
Malaysia,2,Sepang International Circuit,2014,Sebastian Vettel,2,31,17:00:00,24.728,,,
Malaysia,2,Sepang International Circuit,2014,Kamui Kobayashi,2,31,17:01:26,26.505,,,
Malaysia,2,Sepang International Circuit,2014,Nico Rosberg,2,32,17:01:43,25.287,,,
Malaysia,2,Sepang International Circuit,2014,Lewis Hamilton,2,33,17:03:18,25.296,,,
Malaysia,2,Sepang International Circuit,2014,Nico Hulkenberg,2,34,17:05:38,24.887,,,
Malaysia,2,Sepang International Circuit,2014,Daniil Kvyat,3,34,17:06:44,25.289,,,
Malaysia,2,Sepang International Circuit,2014,Kimi Raikkonen,3,34,17:07:07,24.246,,,
Malaysia,2,Sepang International Circuit,2014,Marcus Ericsson,3,38,17:15:01,26.03,,,
Malaysia,2,Sepang International Circuit,2014,Jenson Button,3,39,17:15:13,25.028,,,
Malaysia,2,Sepang International Circuit,2014,Kevin Magnussen,3,39,17:15:37,24.415,,,
Malaysia,2,Sepang International Circuit,2014,Daniel Ricciardo,3,40,17:16:28,01:49.3,,,
Malaysia,2,Sepang International Circuit,2014,Romain Grosjean,3,40,17:17:34,25.735,,,
Malaysia,2,Sepang International Circuit,2014,Fernando Alonso,3,42,17:20:04,24.641,,,
Malaysia,2,Sepang International Circuit,2014,Max Chilton,3,41,17:20:31,27.828,,,
Malaysia,2,Sepang International Circuit,2014,Felipe Massa,3,42,17:20:35,24.526,,,
Malaysia,2,Sepang International Circuit,2014,Daniel Ricciardo,4,42,17:22:17,34.697,,,
Malaysia,2,Sepang International Circuit,2014,Valtteri Bottas,3,44,17:24:12,24.498,,,
Malaysia,2,Sepang International Circuit,2014,Daniel Ricciardo,5,44,17:26:23,34.48,,,
Malaysia,2,Sepang International Circuit,2014,Sebastian Vettel,3,49,17:32:08,25.186,,,
Malaysia,2,Sepang International Circuit,2014,Nico Rosberg,3,50,17:33:47,24.654,,,
Malaysia,2,Sepang International Circuit,2014,Lewis Hamilton,3,51,17:35:18,24.484,,,
Malaysia,2,Sepang International Circuit,2015,Pastor Maldonado,1,1,15:06:15,37.289,,,
Malaysia,2,Sepang International Circuit,2015,Felipe Nasr,1,2,15:07:27,33.918,,,
Malaysia,2,Sepang International Circuit,2015,Kimi Raikkonen,1,2,15:08:04,27.285,,,
Malaysia,2,Sepang International Circuit,2015,Lewis Hamilton,1,4,15:11:07,26.094,,,
Malaysia,2,Sepang International Circuit,2015,Nico Rosberg,1,4,15:11:11,33.689,,,
Malaysia,2,Sepang International Circuit,2015,Daniel Ricciardo,1,4,15:11:13,26.714,,,
Malaysia,2,Sepang International Circuit,2015,Felipe Massa,1,4,15:11:16,25.831,,,
Malaysia,2,Sepang International Circuit,2015,Daniil Kvyat,1,4,15:11:17,30.463,,,
Malaysia,2,Sepang International Circuit,2015,Max Verstappen,1,4,15:11:22,29.516,,,
Malaysia,2,Sepang International Circuit,2015,Valtteri Bottas,1,4,15:11:24,30.154,,,
Malaysia,2,Sepang International Circuit,2015,Fernando Alonso,1,4,15:11:32,25.222,,,
Malaysia,2,Sepang International Circuit,2015,Jenson Button,1,4,15:11:38,33.027,,,
Malaysia,2,Sepang International Circuit,2015,Roberto Merhi,1,5,15:14:03,27.54,,,
Malaysia,2,Sepang International Circuit,2015,Carlos Sainz,1,14,15:30:50,25.126,,,
Malaysia,2,Sepang International Circuit,2015,Kimi Raikkonen,2,14,15:30:53,24.744,,,
Malaysia,2,Sepang International Circuit,2015,Nico Hulkenberg,1,15,15:32:38,25.826,,,
Malaysia,2,Sepang International Circuit,2015,Romain Grosjean,1,15,15:32:40,24.377,,,
Malaysia,2,Sepang International Circuit,2015,Sebastian Vettel,1,17,15:35:47,23.996,,,
Malaysia,2,Sepang International Circuit,2015,Sergio Perez,1,17,15:36:31,25.268,,,
Malaysia,2,Sepang International Circuit,2015,Daniel Ricciardo,2,18,15:38:11,25.604,,,
Malaysia,2,Sepang International Circuit,2015,Pastor Maldonado,2,18,15:38:27,37.394,,,
Malaysia,2,Sepang International Circuit,2015,Max Verstappen,2,20,15:41:45,25.655,,,
Malaysia,2,Sepang International Circuit,2015,Felipe Nasr,2,20,15:42:00,25.741,,,
Malaysia,2,Sepang International Circuit,2015,Daniil Kvyat,2,21,15:43:36,24.781,,,
Malaysia,2,Sepang International Circuit,2015,Jenson Button,2,21,15:43:48,25.581,,,
Malaysia,2,Sepang International Circuit,2015,Roberto Merhi,2,22,15:46:29,27.004,,,
Malaysia,2,Sepang International Circuit,2015,Lewis Hamilton,2,24,15:48:25,24.595,,,
Malaysia,2,Sepang International Circuit,2015,Felipe Massa,2,24,15:48:49,24.788,,,
Malaysia,2,Sepang International Circuit,2015,Valtteri Bottas,2,25,15:50:42,24.432,,,
Malaysia,2,Sepang International Circuit,2015,Nico Rosberg,2,26,15:52:07,24.574,,,
Malaysia,2,Sepang International Circuit,2015,Romain Grosjean,2,26,15:52:37,24.621,,,
Malaysia,2,Sepang International Circuit,2015,Felipe Nasr,3,30,16:00:16,25.331,,,
Malaysia,2,Sepang International Circuit,2015,Nico Hulkenberg,2,31,16:02:02,25.047,,,
Malaysia,2,Sepang International Circuit,2015,Carlos Sainz,2,32,16:03:31,25.165,,,
Malaysia,2,Sepang International Circuit,2015,Pastor Maldonado,3,33,16:05:48,24.276,,,
Malaysia,2,Sepang International Circuit,2015,Kimi Raikkonen,3,34,16:06:41,24.653,,,
Malaysia,2,Sepang International Circuit,2015,Daniel Ricciardo,3,34,16:07:16,25.393,,,
Malaysia,2,Sepang International Circuit,2015,Romain Grosjean,3,34,16:07:29,26.014,,,
Malaysia,2,Sepang International Circuit,2015,Sergio Perez,2,35,16:09:15,35.776,,,
Malaysia,2,Sepang International Circuit,2015,Jenson Button,3,35,16:09:16,25.846,,,
Malaysia,2,Sepang International Circuit,2015,Sebastian Vettel,2,37,16:11:15,25.092,,,
Malaysia,2,Sepang International Circuit,2015,Lewis Hamilton,3,38,16:13:14,24.179,,,
Malaysia,2,Sepang International Circuit,2015,Felipe Massa,3,38,16:13:54,26.971,,,
Malaysia,2,Sepang International Circuit,2015,Daniil Kvyat,3,39,16:16:13,26.149,,,
Malaysia,2,Sepang International Circuit,2015,Valtteri Bottas,3,40,16:17:30,25.002,,,
Malaysia,2,Sepang International Circuit,2015,Max Verstappen,3,40,16:17:48,24.768,,,
Malaysia,2,Sepang International Circuit,2015,Nico Rosberg,3,41,16:18:40,24.336,,,
Malaysia,2,Sepang International Circuit,2015,Felipe Nasr,4,43,16:23:49,25.204,,,
Malaysia,2,Sepang International Circuit,2015,Roberto Merhi,3,42,16:24:30,29.202,,,
Malaysia,2,Sepang International Circuit,2015,Nico Hulkenberg,3,44,16:25:34,35.351,,,
Malaysia,16,Sepang International Circuit,2016,Daniil Kvyat,1,1,15:06:13,32.413,,,
Malaysia,16,Sepang International Circuit,2016,Felipe Massa,1,1,15:06:15,23.528,,,
Malaysia,16,Sepang International Circuit,2016,Kevin Magnussen,1,1,15:06:24,30.679,,,
Malaysia,16,Sepang International Circuit,2016,Esteban Gutierrez,1,1,15:06:25,30.782,,,
Malaysia,16,Sepang International Circuit,2016,Felipe Massa,2,6,15:15:25,24.425,,,
Malaysia,16,Sepang International Circuit,2016,Max Verstappen,1,9,15:20:26,23.935,,,
Malaysia,16,Sepang International Circuit,2016,Sergio Perez,1,9,15:20:38,27.024,,,
Malaysia,16,Sepang International Circuit,2016,Jenson Button,1,9,15:20:44,24.738,,,
Malaysia,16,Sepang International Circuit,2016,Nico Hulkenberg,1,9,15:20:45,26.609,,,
Malaysia,16,Sepang International Circuit,2016,Fernando Alonso,1,9,15:20:50,25.195,,,
Malaysia,16,Sepang International Circuit,2016,Nico Rosberg,1,9,15:20:50,23.75,,,
Malaysia,16,Sepang International Circuit,2016,Pascal Wehrlein,1,9,15:20:59,25.82,,,
Malaysia,16,Sepang International Circuit,2016,Esteban Ocon,1,12,15:26:26,25.368,,,
Malaysia,16,Sepang International Circuit,2016,Lewis Hamilton,1,20,15:39:17,23.689,,,
Malaysia,16,Sepang International Circuit,2016,Kimi Raikkonen,1,20,15:39:31,24.584,,,
Malaysia,16,Sepang International Circuit,2016,Carlos Sainz,1,20,15:40:01,24.4,,,
Malaysia,16,Sepang International Circuit,2016,Daniel Ricciardo,1,21,15:41:04,24.197,,,
Malaysia,16,Sepang International Circuit,2016,Marcus Ericsson,1,21,15:41:45,25.272,,,
Malaysia,16,Sepang International Circuit,2016,Esteban Gutierrez,2,22,15:44:09,24.814,,,
Malaysia,16,Sepang International Circuit,2016,Max Verstappen,2,27,15:51:10,23.856,,,
Malaysia,16,Sepang International Circuit,2016,Fernando Alonso,2,27,15:52:01,24.061,,,
Malaysia,16,Sepang International Circuit,2016,Nico Hulkenberg,2,28,15:53:41,24.012,,,
Malaysia,16,Sepang International Circuit,2016,Valtteri Bottas,1,29,15:55:11,23.828,,,
Malaysia,16,Sepang International Circuit,2016,Daniil Kvyat,2,29,15:55:54,24.338,,,
Malaysia,16,Sepang International Circuit,2016,Pascal Wehrlein,2,30,15:57:42,26.156,,,
Malaysia,16,Sepang International Circuit,2016,Nico Rosberg,2,31,15:58:19,24.661,,,
Malaysia,16,Sepang International Circuit,2016,Jolyon Palmer,1,31,15:59:04,23.928,,,
Malaysia,16,Sepang International Circuit,2016,Esteban Ocon,2,31,15:59:29,33.338,,,
Malaysia,16,Sepang International Circuit,2016,Felipe Massa,3,31,15:59:30,23.778,,,
Malaysia,16,Sepang International Circuit,2016,Kimi Raikkonen,2,32,15:59:55,24.412,,,
Malaysia,16,Sepang International Circuit,2016,Sergio Perez,2,32,16:00:19,23.947,,,
Malaysia,16,Sepang International Circuit,2016,Felipe Nasr,1,32,16:00:57,24.697,,,
Malaysia,16,Sepang International Circuit,2016,Jenson Button,2,37,16:08:59,24.645,,,
Malaysia,16,Sepang International Circuit,2016,Carlos Sainz,2,37,16:09:13,24.473,,,
Malaysia,16,Sepang International Circuit,2016,Marcus Ericsson,2,37,16:09:14,24.706,,,
Malaysia,16,Sepang International Circuit,2016,Esteban Gutierrez,3,39,16:13:44,25.006,,,
Malaysia,16,Sepang International Circuit,2016,Kimi Raikkonen,3,40,16:13:46,24.809,,,
Malaysia,16,Sepang International Circuit,2016,Fernando Alonso,3,40,16:14:25,23.92,,,
Malaysia,16,Sepang International Circuit,2016,Nico Hulkenberg,3,40,16:14:32,25.192,,,
Malaysia,16,Sepang International Circuit,2016,Daniel Ricciardo,2,41,16:15:24,24.408,,,
Malaysia,16,Sepang International Circuit,2016,Max Verstappen,3,41,16:15:26,28.274,,,
Malaysia,16,Sepang International Circuit,2016,Daniil Kvyat,3,40,16:15:33,24.718,,,
Malaysia,16,Sepang International Circuit,2016,Nico Rosberg,3,41,16:15:58,23.476,,,
Malaysia,16,Sepang International Circuit,2016,Pascal Wehrlein,3,41,16:18:14,25.201,,,
Malaysia,15,Sepang International Circuit,2017,Esteban Ocon,1,2,15:06:57,24.456,,,
Malaysia,15,Sepang International Circuit,2017,Nico Hulkenberg,1,9,15:18:36,24.872,,,
Malaysia,15,Sepang International Circuit,2017,Kevin Magnussen,1,10,15:20:13,23.766,,,
Malaysia,15,Sepang International Circuit,2017,Felipe Massa,1,11,15:21:49,23.791,,,
Malaysia,15,Sepang International Circuit,2017,Romain Grosjean,1,11,15:22:00,24.912,,,
Malaysia,15,Sepang International Circuit,2017,Lance Stroll,1,12,15:23:27,24.109,,,
Malaysia,15,Sepang International Circuit,2017,Pierre Gasly,1,12,15:23:37,25.044,,,
Malaysia,15,Sepang International Circuit,2017,Stoffel Vandoorne,1,13,15:25:04,24.58,,,
Malaysia,15,Sepang International Circuit,2017,Jolyon Palmer,1,13,15:25:12,25.558,,,
Malaysia,15,Sepang International Circuit,2017,Lewis Hamilton,1,26,15:45:40,23.489,,,
Malaysia,15,Sepang International Circuit,2017,Fernando Alonso,1,26,15:46:31,25.798,,,
Malaysia,15,Sepang International Circuit,2017,Max Verstappen,1,27,15:47:09,23.652,,,
Malaysia,15,Sepang International Circuit,2017,Sebastian Vettel,1,27,15:47:42,23.695,,,
Malaysia,15,Sepang International Circuit,2017,Valtteri Bottas,1,28,15:49:19,23.676,,,
Malaysia,15,Sepang International Circuit,2017,Daniel Ricciardo,1,29,15:50:36,24.199,,,
Malaysia,15,Sepang International Circuit,2017,Sergio Perez,1,30,15:52:42,24.314,,,
Malaysia,15,Sepang International Circuit,2017,Romain Grosjean,2,33,15:58:35,24.419,,,
Malaysia,15,Sepang International Circuit,2017,Pascal Wehrlein,1,37,16:05:08,25.06,,,
Malaysia,15,Sepang International Circuit,2017,Marcus Ericsson,1,38,16:07:14,24.719,,,
Malaysia,15,Sepang International Circuit,2017,Nico Hulkenberg,2,50,16:26:10,25.714,,,
Bahrain,3,Bahrain International Circuit,2014,Jean-Eric Vergne,1,1,18:06:44,33.895,,,
Bahrain,3,Bahrain International Circuit,2014,Adrian Sutil,1,7,18:16:37,25.293,,,
Bahrain,3,Bahrain International Circuit,2014,Valtteri Bottas,1,10,18:21:24,25.04,,,
Bahrain,3,Bahrain International Circuit,2014,Daniil Kvyat,1,10,18:21:32,26.064,,,
Bahrain,3,Bahrain International Circuit,2014,Jules Bianchi,1,10,18:21:44,25.756,,,
Bahrain,3,Bahrain International Circuit,2014,Marcus Ericsson,1,11,18:23:34,25.367,,,
Bahrain,3,Bahrain International Circuit,2014,Max Chilton,1,11,18:23:35,25.858,,,
Bahrain,3,Bahrain International Circuit,2014,Fernando Alonso,1,12,18:24:52,25.77,,,
Bahrain,3,Bahrain International Circuit,2014,Esteban Gutierrez,1,12,18:25:08,25.543,,,
Bahrain,3,Bahrain International Circuit,2014,Felipe Massa,1,13,18:26:30,24.528,,,
Bahrain,3,Bahrain International Circuit,2014,Kimi Raikkonen,1,13,18:26:37,25.009,,,
Bahrain,3,Bahrain International Circuit,2014,Romain Grosjean,1,13,18:26:50,25.192,,,
Bahrain,3,Bahrain International Circuit,2014,Jules Bianchi,2,13,18:27:52,29.729,,,
Bahrain,3,Bahrain International Circuit,2014,Kevin Magnussen,1,14,18:28:29,24.611,,,
Bahrain,3,Bahrain International Circuit,2014,Adrian Sutil,2,13,18:29:29,40.747,,,
Bahrain,3,Bahrain International Circuit,2014,Jean-Eric Vergne,2,14,18:29:48,25.897,,,
Bahrain,3,Bahrain International Circuit,2014,Nico Hulkenberg,1,15,18:29:59,24.757,,,
Bahrain,3,Bahrain International Circuit,2014,Kamui Kobayashi,1,15,18:30:29,27.124,,,
Bahrain,3,Bahrain International Circuit,2014,Sergio Perez,1,16,18:31:38,24.697,,,
Bahrain,3,Bahrain International Circuit,2014,Sebastian Vettel,1,16,18:31:48,24.964,,,
Bahrain,3,Bahrain International Circuit,2014,Jenson Button,1,17,18:33:25,24.476,,,
Bahrain,3,Bahrain International Circuit,2014,Daniel Ricciardo,1,18,18:35:12,24.706,,,
Bahrain,3,Bahrain International Circuit,2014,Lewis Hamilton,1,19,18:36:24,24.687,,,
Bahrain,3,Bahrain International Circuit,2014,Pastor Maldonado,1,19,18:37:12,25.395,,,
Bahrain,3,Bahrain International Circuit,2014,Jules Bianchi,3,18,18:37:15,18.989,,,
Bahrain,3,Bahrain International Circuit,2014,Nico Rosberg,1,21,18:39:48,24.851,,,
Bahrain,3,Bahrain International Circuit,2014,Daniil Kvyat,2,24,18:45:46,25.34,,,
Bahrain,3,Bahrain International Circuit,2014,Valtteri Bottas,2,25,18:47:07,25.068,,,
Bahrain,3,Bahrain International Circuit,2014,Kevin Magnussen,2,25,18:47:29,24.559,,,
Bahrain,3,Bahrain International Circuit,2014,Marcus Ericsson,2,26,18:49:57,25.819,,,
Bahrain,3,Bahrain International Circuit,2014,Esteban Gutierrez,2,27,18:51:10,25.633,,,
Bahrain,3,Bahrain International Circuit,2014,Felipe Massa,2,28,18:52:16,25.896,,,
Bahrain,3,Bahrain International Circuit,2014,Fernando Alonso,2,28,18:52:21,24.576,,,
Bahrain,3,Bahrain International Circuit,2014,Romain Grosjean,2,28,18:52:44,25.032,,,
Bahrain,3,Bahrain International Circuit,2014,Max Chilton,2,28,18:53:21,27.233,,,
Bahrain,3,Bahrain International Circuit,2014,Jules Bianchi,4,31,19:00:23,25.866,,,
Bahrain,3,Bahrain International Circuit,2014,Kimi Raikkonen,2,33,19:01:01,25.415,,,
Bahrain,3,Bahrain International Circuit,2014,Sergio Perez,2,34,19:02:23,24.737,,,
Bahrain,3,Bahrain International Circuit,2014,Sebastian Vettel,2,34,19:02:35,26.186,,,
Bahrain,3,Bahrain International Circuit,2014,Nico Hulkenberg,2,35,19:04:06,24.44,,,
Bahrain,3,Bahrain International Circuit,2014,Jenson Button,2,35,19:04:08,25.245,,,
Bahrain,3,Bahrain International Circuit,2014,Daniel Ricciardo,2,35,19:04:23,24.816,,,
Bahrain,3,Bahrain International Circuit,2014,Kamui Kobayashi,2,35,19:05:19,26.628,,,
Bahrain,3,Bahrain International Circuit,2014,Romain Grosjean,3,37,19:08:17,25.693,,,
Bahrain,3,Bahrain International Circuit,2014,Felipe Massa,3,38,19:09:23,24.575,,,
Bahrain,3,Bahrain International Circuit,2014,Kevin Magnussen,3,38,19:09:48,25.572,,,
Bahrain,3,Bahrain International Circuit,2014,Pastor Maldonado,2,39,19:11:30,26.44,,,
Bahrain,3,Bahrain International Circuit,2014,Daniil Kvyat,3,39,19:11:36,25.345,,,
Bahrain,3,Bahrain International Circuit,2014,Valtteri Bottas,3,40,19:12:44,25.98,,,
Bahrain,3,Bahrain International Circuit,2014,Lewis Hamilton,2,41,19:13:29,25.146,,,
Bahrain,3,Bahrain International Circuit,2014,Nico Rosberg,2,41,19:13:42,24.907,,,
Bahrain,3,Bahrain International Circuit,2014,Pastor Maldonado,3,40,19:13:51,34.249,,,
Bahrain,3,Bahrain International Circuit,2014,Max Chilton,3,40,19:14:34,25.981,,,
Bahrain,3,Bahrain International Circuit,2014,Fernando Alonso,3,41,19:14:50,24.493,,,
Bahrain,3,Bahrain International Circuit,2014,Kimi Raikkonen,3,41,19:15:09,24.453,,,
Bahrain,3,Bahrain International Circuit,2014,Jules Bianchi,5,40,19:16:59,25.383,,,
Bahrain,3,Bahrain International Circuit,2014,Pastor Maldonado,4,47,19:27:48,32.874,,,
Bahrain,4,Bahrain International Circuit,2015,Max Verstappen,1,6,18:14:10,39.338,,,
Bahrain,4,Bahrain International Circuit,2015,Nico Hulkenberg,1,10,18:20:48,26.652,,,
Bahrain,4,Bahrain International Circuit,2015,Felipe Nasr,1,10,18:20:56,25.459,,,
Bahrain,4,Bahrain International Circuit,2015,Felipe Massa,1,10,18:20:57,24.894,,,
Bahrain,4,Bahrain International Circuit,2015,Pastor Maldonado,1,10,18:20:58,30.426,,,
Bahrain,4,Bahrain International Circuit,2015,Marcus Ericsson,1,11,18:22:33,26.045,,,
Bahrain,4,Bahrain International Circuit,2015,Carlos Sainz,1,11,18:22:40,32.647,,,
Bahrain,4,Bahrain International Circuit,2015,Romain Grosjean,1,12,18:24:12,24.735,,,
Bahrain,4,Bahrain International Circuit,2015,Sebastian Vettel,1,13,18:25:38,24.509,,,
Bahrain,4,Bahrain International Circuit,2015,Fernando Alonso,1,13,18:26:08,25.37,,,
Bahrain,4,Bahrain International Circuit,2015,Nico Rosberg,1,14,18:27:16,25.311,,,
Bahrain,4,Bahrain International Circuit,2015,Valtteri Bottas,1,14,18:27:28,25.293,,,
Bahrain,4,Bahrain International Circuit,2015,Daniel Ricciardo,1,14,18:27:29,25.723,,,
Bahrain,4,Bahrain International Circuit,2015,Lewis Hamilton,1,15,18:28:52,25.791,,,
Bahrain,4,Bahrain International Circuit,2015,Daniil Kvyat,1,15,18:29:32,25.421,,,
Bahrain,4,Bahrain International Circuit,2015,Kimi Raikkonen,1,17,18:32:23,24.773,,,
Bahrain,4,Bahrain International Circuit,2015,Sergio Perez,1,17,18:32:51,25.573,,,
Bahrain,4,Bahrain International Circuit,2015,Roberto Merhi,1,18,18:35:44,25.834,,,
Bahrain,4,Bahrain International Circuit,2015,Will Stevens,1,19,18:37:18,26.103,,,
Bahrain,4,Bahrain International Circuit,2015,Felipe Nasr,2,24,18:44:52,25.898,,,
Bahrain,4,Bahrain International Circuit,2015,Felipe Massa,2,24,18:44:53,25.017,,,
Bahrain,4,Bahrain International Circuit,2015,Pastor Maldonado,2,24,18:44:54,24.31,,,
Bahrain,4,Bahrain International Circuit,2015,Marcus Ericsson,2,25,18:46:26,49.162,,,
Bahrain,4,Bahrain International Circuit,2015,Nico Hulkenberg,2,25,18:46:33,24.679,,,
Bahrain,4,Bahrain International Circuit,2015,Carlos Sainz,2,29,18:53:43,26.593,,,
Bahrain,4,Bahrain International Circuit,2015,Max Verstappen,2,30,18:55:37,27.225,,,
Bahrain,4,Bahrain International Circuit,2015,Romain Grosjean,2,31,18:56:32,25.259,,,
Bahrain,4,Bahrain International Circuit,2015,Sebastian Vettel,2,32,18:57:31,24.449,,,
Bahrain,4,Bahrain International Circuit,2015,Lewis Hamilton,2,33,18:59:01,24.528,,,
Bahrain,4,Bahrain International Circuit,2015,Valtteri Bottas,2,33,18:59:33,24.623,,,
Bahrain,4,Bahrain International Circuit,2015,Nico Rosberg,2,34,19:00:48,25.418,,,
Bahrain,4,Bahrain International Circuit,2015,Will Stevens,2,33,19:01:49,26.479,,,
Bahrain,4,Bahrain International Circuit,2015,Daniil Kvyat,2,34,19:01:53,24.692,,,
Bahrain,4,Bahrain International Circuit,2015,Daniel Ricciardo,2,35,19:03:02,24.943,,,
Bahrain,4,Bahrain International Circuit,2015,Fernando Alonso,2,35,19:03:51,24.878,,,
Bahrain,4,Bahrain International Circuit,2015,Roberto Merhi,2,34,19:04:04,27.573,,,
Bahrain,4,Bahrain International Circuit,2015,Sebastian Vettel,3,36,19:04:29,33.921,,,
Bahrain,4,Bahrain International Circuit,2015,Sergio Perez,2,37,19:06:50,25.288,,,
Bahrain,4,Bahrain International Circuit,2015,Marcus Ericsson,3,37,19:07:13,26.042,,,
Bahrain,4,Bahrain International Circuit,2015,Nico Hulkenberg,3,38,19:08:50,24.979,,,
Bahrain,4,Bahrain International Circuit,2015,Kimi Raikkonen,2,40,19:10:55,24.547,,,
Bahrain,4,Bahrain International Circuit,2015,Pastor Maldonado,3,41,19:13:31,01:47.4,,,
Bahrain,4,Bahrain International Circuit,2015,Felipe Nasr,3,41,19:13:54,26.21,,,
Bahrain,2,Bahrain International Circuit,2016,Nico Hulkenberg,1,1,18:05:30,31.931,,,
Bahrain,2,Bahrain International Circuit,2016,Sergio Perez,1,2,18:07:15,30.326,,,
Bahrain,2,Bahrain International Circuit,2016,Carlos Sainz,1,2,18:07:43,28.401,,,
Bahrain,2,Bahrain International Circuit,2016,Daniel Ricciardo,1,6,18:13:44,24.541,,,
Bahrain,2,Bahrain International Circuit,2016,Felipe Massa,1,7,18:15:20,24.093,,,
Bahrain,2,Bahrain International Circuit,2016,Valtteri Bottas,1,8,18:17:05,24.944,,,
Bahrain,2,Bahrain International Circuit,2016,Esteban Gutierrez,1,8,18:17:13,32.793,,,
